City,State,Hotel_ID,Hotel_Name,Country
Cochin,Kerala,1663170,OYO 2751 Hotel Yuvarani Residency,India
Cochin,Kerala,2404640,Shine Homestay,India
Cochin,Kerala,2931650,Same Like Home,India
Cochin,Kerala,2083635,OSSOS Apartment,India
Cochin,Kerala,1309955,Riveredge Villa,India
Cochin,Kerala,507218,Cochin Palace,India
Cochin,Kerala,2970194,manath palace rooms,India
Cochin,Kerala,2328237,Hotel Star,India
Pune,Maharashtra,1617979,Balaji Comfort Home,India
Pune,Maharashtra,2640733,Sharnam Villa,India
Pune,Maharashtra,2094724,Bradburrys Quiet Waters,India
Pune,Maharashtra,2983833,Hotel Dawat,India
Pune,Maharashtra,385051,The Esquare Hotel,India
Pune,Maharashtra,2690392,Leasurely Abode Service Apartment,India
Pune,Maharashtra,1829559,OYO 3779 Hotel Ashiyana,India
Pune,Maharashtra,2593953,OYO 428 Hotel Sudarshan,India
Pune,Maharashtra,2711973,FabHotel East Field Homes Viman Nagar,India
Pune,Maharashtra,3000799,Comfortable Home Stay,India
Pune,Maharashtra,1520960,OYO 661 Hotel Regal Inn,India
Pune,Maharashtra,405496,Hotel Bhooshan,India
Pune,Maharashtra,2999614,Luxurious 3 Bedroom Flat & bathroom in Hinjewadi,India
Pune,Maharashtra,2606124,SK Hospitality Bavdhan,India
Pune,Maharashtra,1520963,OYO 670 Apartment Hinjewadi Phase 1,India
Candolim,Goa,2295598,1 Bedroom Bungalow - VEP,India
Candolim,Goa,2815980,happyhome,India
Candolim,Goa,2753489,OYO 9358 Homelike 1 BHK Candolim,India
Candolim,Goa,2654199,"1 BHK with a pool, by GuestHouser",India
Candolim,Goa,3037808,Candolim Apartments with Pool N Bar,India
Candolim,Goa,2858129,"3-bedroom spacious villa with a pool, 1.4 km from Candolim beach, by GuestHouser",India
Candolim,Goa,2668857,Trinity candolim,India
Candolim,Goa,2288514,"A stunning two-storey, five-bedroom villa home in Candolim",India
Candolim,Goa,2572251,Villa Samaara 6 Candolim Beach 500 mts Away,India
Candolim,Goa,1010109,Villa Sol-Areia,India
Candolim,Goa,2916309,Candolim Paradise Studio Apartment,India
Candolim,Goa,1560194,Bungalows Light House Goa,India
Candolim,Goa,1867423,Villa Calangute Phase 7,India
Candolim,Goa,2500568,"Peaceful 2-BR stay for a Family, near Candolim Beach by GuestHouser",India
Candolim,Goa,2881305,Villa Sol Banyan,India
Chennai,Tamil Nadu,2980053,New Chrome,India
Chennai,Tamil Nadu,1519785,OYO 1269 Apartment Hotel Perks Residency,India
Chennai,Tamil Nadu,2706720,Vr Homes,India
Chennai,Tamil Nadu,2841945,Treebo Emirates Residency,India
Chennai,Tamil Nadu,2648963,star,India
Chennai,Tamil Nadu,3028823,Crystal Residency,India
Chennai,Tamil Nadu,2655521,"3-BR farmhouse with private pool, by GuestHouser",India
Chennai,Tamil Nadu,2655524,"3-BR farmhouse with private pool, by GuestHouser",India
Chennai,Tamil Nadu,1901492,Central Chennai Stays,India
Chennai,Tamil Nadu,2681044,Shyleeniwas - Service Apartment,India
Chennai,Tamil Nadu,2328318,V Care Accommodation Management,India
Chennai,Tamil Nadu,1586131,Orchid Serenity,India
Chennai,Tamil Nadu,1499736,Korak Homestay,India
Chennai,Tamil Nadu,2659001,Dhanaram Beach House,India
Chennai,Tamil Nadu,2322703,Royal Castle,India
Kolkata,West Bengal,450496,"Mishra Residency ,CL 60-Sector 2",India
Kolkata,West Bengal,2337381,Eleanora Guest House - Salt Lake,India
Kolkata,West Bengal,2892365,OYO Flagship 604 Ballygunj Kolkata,India
Kolkata,West Bengal,1480909,OYO 1059 near Ruby Hospital,India
Kolkata,West Bengal,1999804,OYO 6377 Seacom Inn Panditya,India
Kolkata,West Bengal,2744049,FabHotel Paradise Inn New Town,India
Kolkata,West Bengal,2586148,Satakshi Guest House,India
Kolkata,West Bengal,705221,Simi International (The Executive) - CF-216,India
Kolkata,West Bengal,2710207,Smart Velley Hotel,India
Kolkata,West Bengal,1989892,Roy's Homestay,India
Kolkata,West Bengal,1999795,OYO 5283 Space Circle,India
Kolkata,West Bengal,2221635,Atithi Inn,India
Kolkata,West Bengal,2974056,Universal Homes,India
Kolkata,West Bengal,2765949,dhaka house,India
Kolkata,West Bengal,1586339,The Elegance,India
Varanasi,Uttar Pradesh,2605547,Bona Cafe Restaurant & Sala Guest House,India
Varanasi,Uttar Pradesh,464010,Hotel Varuna,India
Varanasi,Uttar Pradesh,2675841,Home Stay Suraj,India
Varanasi,Uttar Pradesh,1454792,Hotel Giriraj Inn,India
Varanasi,Uttar Pradesh,2042209,Kashi Annapurna Paying Guesthouse,India
Varanasi,Uttar Pradesh,1560110,Hotel Hari Vilaas,India
Varanasi,Uttar Pradesh,2064711,sunrise lodge,India
Varanasi,Uttar Pradesh,2766090,Rangam Hostel,India
Varanasi,Uttar Pradesh,1170008,Khushi Paying Guest House,India
Varanasi,Uttar Pradesh,1147928,Singh Guest House,India
Varanasi,Uttar Pradesh,2884525,Golden Bird Holiday inn Stay,India
Varanasi,Uttar Pradesh,593741,Shivakashi Guest House,India
Varanasi,Uttar Pradesh,2823745,Goroomgo Homestay Varanasi,India
Varanasi,Uttar Pradesh,2814158,Ahava Guest House,India
Varanasi,Uttar Pradesh,2733480,Chatter Box Hostel,India
Agra,Uttar Pradesh,2094848,Hotel Dharamlok,India
Agra,Uttar Pradesh,542090,Udupi Residency,India
Agra,Uttar Pradesh,360206,Tourist Rest House,India
Agra,Uttar Pradesh,2017360,Shreenu Home Stay,India
Agra,Uttar Pradesh,341441,Amar Yatri Niwas,India
Agra,Uttar Pradesh,1094924,Rainbow Home Stay,India
Agra,Uttar Pradesh,353088,Sai Home Stay Bed & Breakfast,India
Agra,Uttar Pradesh,2761327,Rhine Hostel,India
Agra,Uttar Pradesh,2229425,Hotel Ekta Palace,India
Agra,Uttar Pradesh,2817614,Hotel Rest House Agra,India
Agra,Uttar Pradesh,1190984,Hotel M House,India
Agra,Uttar Pradesh,431347,Pyrenees Home Stay,India
Agra,Uttar Pradesh,2954499,Village Homestay,India
Agra,Uttar Pradesh,1600790,"Orchid, Agra",India
Agra,Uttar Pradesh,2877467,spiritual yoga,India
New Delhi,Delhi NCR,440638,"Four Points by Sheraton New Delhi, Airport Highway",India
New Delhi,Delhi NCR,260815,Fraser Suites New Delhi,India
New Delhi,Delhi NCR,2921438,Hotel Royal India,India
New Delhi,Delhi NCR,1829154,OYO Townhouse 002 Green Park,India
New Delhi,Delhi NCR,3128455,Hotel Atul place,India
New Delhi,Delhi NCR,681451,La Sagrita - A Boutique Hotel,India
New Delhi,Delhi NCR,2885169,Sunny Room,India
New Delhi,Delhi NCR,2866698,37 Studio Apartment HKV,India
New Delhi,Delhi NCR,2787608,Hotel Star Suites,India
New Delhi,Delhi NCR,1917992,Connaught Royale Delhi,India
New Delhi,Delhi NCR,630764,Grand Venizia,India
New Delhi,Delhi NCR,1279333,Pullman New Delhi Aerocity - An AccorHotels Brand,India
New Delhi,Delhi NCR,2862742,"Hotel Luv kush,Paharganj",India
New Delhi,Delhi NCR,3084471,Hotel Classic Stay,India
New Delhi,Delhi NCR,2984892,Chanson Hotels,India
Jaipur,Rajasthan,1259890,Laxmi Niwas Guest House,India
Jaipur,Rajasthan,2835835,AND Abode,India
Jaipur,Rajasthan,3031997,The Royal Castle,India
Jaipur,Rajasthan,2769722,Hotel Ethnic Residency,India
Jaipur,Rajasthan,1779261,Hotel Sky Heights,India
Jaipur,Rajasthan,2942819,Vaishali Girls Den,India
Jaipur,Rajasthan,2806214,Vijay Guest House,India
Jaipur,Rajasthan,473133,Le Meridien Jaipur Resort & Spa,India
Jaipur,Rajasthan,2137401,Yuga Homestay,India
Jaipur,Rajasthan,2806876,"3 BHK , Appartment",India
Jaipur,Rajasthan,1663890,Aura Homestay Royal Villa,India
Jaipur,Rajasthan,2141701,RnB Select Vijay Palace,India
Jaipur,Rajasthan,2763408,The Prime Hotel Jaipur,India
Jaipur,Rajasthan,1671610,Luxury Homestay Floor,India
Jaipur,Rajasthan,2384552,Aastha,India
Amritsar,Punjab,2068562,Hotel Revoli Amritsar,India
Amritsar,Punjab,1924563,Punjabi Niwas,India
Amritsar,Punjab,2371953,Dashmesh Niwas,India
Amritsar,Punjab,2068556,Trehan's Ashiana,India
Amritsar,Punjab,570026,Hotel Heritage Inn,India
Amritsar,Punjab,2068540,Hotel Kapoor-Golden Temple,India
Amritsar,Punjab,2503690,Arora Guest House,India
Amritsar,Punjab,1951854,Hotel Airlines,India
Amritsar,Punjab,1077978,Hotel HKJ Residency,India
Amritsar,Punjab,1095240,Sarovar Regency,India
Amritsar,Punjab,1424457,Star Metro,India
Amritsar,Punjab,339450,Hotel Holy City,India
Amritsar,Punjab,683137,Hotel Robin,India
Ooty,Tamil Nadu,2654300,"Private room in an apartment, by GuestHouser",India
Amritsar,Punjab,2107189,Gurjeet Guest House,India
Amritsar,Punjab,863822,"Hotel Singh International, Amritsar",India
Ooty,Tamil Nadu,2355101,Belmont,India
Ooty,Tamil Nadu,2288474,6 Bedrooms Bungalow between Ooty-Conoor,India
Ooty,Tamil Nadu,2654334,"Room for 3 near Ooty Lake, by GuestHouser",India
Ooty,Tamil Nadu,2654258,Neil Cottage Resort,India
Ooty,Tamil Nadu,2688281,Yaseen Cottage One,India
Ooty,Tamil Nadu,2963409,Caerlaverock Cottage,India
Ooty,Tamil Nadu,2636207,Fitness De Royale Organic County,India
Ooty,Tamil Nadu,2656321,"4-BR abode in Ooty, by GuestHouser",India
Ooty,Tamil Nadu,2632545,OYO 9080 Hillwood Cottages,India
Ooty,Tamil Nadu,2655087,"3-BR cottage near Botanical Gardens, by GuestHouser",India
Ooty,Tamil Nadu,1999844,OYO 5293 Itz Me Cottages,India
Ooty,Tamil Nadu,1439134,Rainbow Cottages,India
Ooty,Tamil Nadu,2783542,See View Villa,India
Ooty,Tamil Nadu,2644943,The Grey Stone Home Stay,India
Calangute,Goa,2537065,"Life-in-Style 2BHK @ Saldana Apt, Calangute",India
Calangute,Goa,1784759,Velvet Touch,India
Calangute,Goa,1747716,Delta House,India
Calangute,Goa,1658668,Prince Santosh Holiday Homes,India
Calangute,Goa,2762317,Sun Park Rooms,India
Calangute,Goa,1195129,Calangute Annexe,India
Calangute,Goa,2087291,Dabos Guest Inn,India
Calangute,Goa,2654466,"2-BR stay for four, by GuestHouser",India
Calangute,Goa,1958698,Studio Vera,India
Calangute,Goa,1825789,Villa Calangute Phase 6,India
Calangute,Goa,2796512,Empire Beach Resort,India
Calangute,Goa,2174968,Zeebo Villa Candolim,India
Calangute,Goa,2910962,saish holiday home,India
Calangute,Goa,2656470,"Private room in a guesthouse, by GuestHouser",India
Pondicherry,Pondicherry,1134873,Hotel Karai,India
Calangute,Goa,2654699,"1-BR apartment in Calangute , by GuestHouser",India
Pondicherry,Pondicherry,376992,Hotel Sri Sabthagiri,India
Pondicherry,Pondicherry,339105,Lotus Comfort - A Pondy Hotel,India
Pondicherry,Pondicherry,2661894,Dj Villa,India
Pondicherry,Pondicherry,2879973,OYO Home 083 Compact 1BHK White Town,India
Pondicherry,Pondicherry,1590451,Vedanta Wake Up - Auroville Beach,India
Pondicherry,Pondicherry,442811,Prince Park,India
Pondicherry,Pondicherry,2636201,Hotel Vijayentra,India
Pondicherry,Pondicherry,1520950,OYO 1584 RKN Hotel,India
Pondicherry,Pondicherry,2091159,Friends House,India
Pondicherry,Pondicherry,2982813,River View Resort,India
Pondicherry,Pondicherry,2195195,San Bay Residency,India
Pondicherry,Pondicherry,1326824,La Maison Radha,India
Pondicherry,Pondicherry,1448565,Velvett Villa,India
Pondicherry,Pondicherry,2879970,OYO Home 9784 Heritage 1BHK White Town,India
Udaipur,Udaipur District ,1898156,The Fern Residency Udaipur,India
Udaipur,Udaipur District ,2749635,Hotel Shubham,India
Udaipur,Udaipur District ,1993684,Wanderlust Homestay Old city,India
Udaipur,Udaipur District ,3042302,Hotel Golden View Udaipur,India
Udaipur,Udaipur District ,2431007,Hotel Kailash Inn,India
Udaipur,Udaipur District ,3055130,oolala - your lake house in the center of Udaipur,India
Udaipur,Udaipur District ,2587385,Dev Vasa,India
Udaipur,Udaipur District ,2090886,Venus Heritage,India
Udaipur,Udaipur District ,1481407,Rajeshwari Resort,India
Udaipur,Udaipur District ,2971944,Bansi Niwas,India
Udaipur,Udaipur District ,3013088,Hotel Jai mahal,India
Udaipur,Udaipur District ,3074347,Hotel K K Palace,India
Udaipur,Udaipur District ,2749179,Ram Bagh Retreat Udaipur,India
Udaipur,Udaipur District ,2913441,OYO Home 9760 Heritage Near Celebration Mall,India
Udaipur,Udaipur District ,2761176,Kanj Palm Valley,India
Bangalore,Karnataka,3120577,OYO 10395 Hotel Dvarka INN,India
Bangalore,Karnataka,3120563,OYO 10521 GCK Suites,India
Bangalore,Karnataka,3116118,OYO 11683 Hotel YMCA,India
Bangalore,Karnataka,74740,The Gateway Hotel Residency Road,India
Bangalore,Karnataka,3117452,OYO 11640 Hotel Aaira Inn,India
Bangalore,Karnataka,2790850,Grace Villa,India
Bangalore,Karnataka,3120571,OYO 10293 Rajmahal Comforts,India
Bangalore,Karnataka,3034854,CKB Hotel Apartment,India
Bangalore,Karnataka,2986970,FabHotel Scarlet Marathahalli,India
Bangalore,Karnataka,2811624,"""Vani"" house",India
Bangalore,Karnataka,2883533,Beautiful Garden Penthouse,India
Bangalore,Karnataka,2879690,Southern Comforts,India
Bangalore,Karnataka,2991205,Clyford Suites,India
Bangalore,Karnataka,1828542,Minla Hotel,India
Bangalore,Karnataka,2816084,Hotel Classic Comfort,India
Cochin,Kerala,700014,The Mercy Luxury Business Hotel,India
Cochin,Kerala,2727316,Birds Nest Home Stay,India
Cochin,Kerala,2297839,"Guest House near Aster MedCity, Kochi",India
Cochin,Kerala,2170677,Puthens Calenta Inn,India
Cochin,Kerala,2785268,hotel tamam,India
Cochin,Kerala,2592991,poulson park,India
Cochin,Kerala,1829328,OYO 3633 Nanda Inn,India
Cochin,Kerala,1313072,Palakal Homestay,India
Cochin,Kerala,1430827,Peniel Residency,India
Cochin,Kerala,3025930,snehalaya,India
Cochin,Kerala,413582,PJ Princess Regency,India
Cochin,Kerala,1740202,Anchor Inn,India
Cochin,Kerala,2979570,Royal park,India
Cochin,Kerala,2985068,Meridian Regency,India
Cochin,Kerala,300996,Poovath Heritage Hotel,India
Gurgaon,Haryana,2173647,Maxfort Cyber City,India
Gurgaon,Haryana,320621,Ahuja Residency Park Lane Gurgaon,India
Gurgaon,Haryana,2349878,Dayal Guest House,India
Gurgaon,Haryana,2815637,"Furnished South City Apartments, Gurgaon",India
Gurgaon,Haryana,2174946,Maxfort Budget Hotel Gurgaon,India
Gurgaon,Haryana,1520811,OYO 595 Hotel Aravali View,India
Gurgaon,Haryana,2479476,Home Away From Home,India
Gurgaon,Haryana,1611275,Smart Inn,India
Gurgaon,Haryana,2208307,Hotel Nirvaanam,India
Gurgaon,Haryana,775135,Hotel Doves Inn,India
Gurgaon,Haryana,2118740,Stay Nest Solutions,India
Gurgaon,Haryana,2765778,King Size Villa,India
Gurgaon,Haryana,2694858,OYO 9382 Aashiyana Paradise,India
Gurgaon,Haryana,2239136,Future Stays,India
Gurgaon,Haryana,2405421,Sai Village by ZingoHotels,India
Pune,Maharashtra,2384572,Ema Apartment Model Colony,India
Pune,Maharashtra,2976471,Hotel Eagle Executive,India
Pune,Maharashtra,2950868,Hotel Hariprasad,India
Pune,Maharashtra,2313261,Classic Executive Hotel,India
Pune,Maharashtra,2848446,Unique paths,India
Pune,Maharashtra,628570,Hotel Annas,India
Pune,Maharashtra,2804185,OYO 311 Viman Nagar,India
Pune,Maharashtra,3020686,City Stay,India
Pune,Maharashtra,816002,Hotel Nanashree Grand,India
Pune,Maharashtra,2656471,"Room for 3 in a shared apartment, by GuestHouser",India
Pune,Maharashtra,2587065,Hotel Arambh,India
Pune,Maharashtra,2954373,GoGo Farmhouse Villa,India
Pune,Maharashtra,1733679,Ivy Stays,India
Pune,Maharashtra,2599598,Aakiyo Rooms,India
Pune,Maharashtra,3074188,Urbancasa,India
Chennai,Tamil Nadu,2318305,AN Zanzibar,India
Chennai,Tamil Nadu,2428721,"Novascotia Boutique Homes ""AKS Residency Appartment""",India
Chennai,Tamil Nadu,1711011,Hotel Shrivalli Residency,India
Chennai,Tamil Nadu,2949213,Bodhi villa,India
Chennai,Tamil Nadu,2999877,Tpg Nest,India
Chennai,Tamil Nadu,2473283,Home Feel Luxury Rooms,India
Chennai,Tamil Nadu,2340953,YWCA International Guest House,India
Chennai,Tamil Nadu,1302472,SSP Guest House,India
Chennai,Tamil Nadu,1980206,Nadine Residence,India
Chennai,Tamil Nadu,467433,Executive Comfort Mylapore,India
Chennai,Tamil Nadu,2665851,Raghunathan's,India
Chennai,Tamil Nadu,2772634,Purpletree Place BEEBIZ,India
Chennai,Tamil Nadu,2125846,Sreedevi Residency,India
Chennai,Tamil Nadu,2865417,Happy Planet,India
Chennai,Tamil Nadu,2493974,Novascotia Karapagam Enclave,India
Kolkata,West Bengal,2765949,dhaka house,India
Kolkata,West Bengal,1586339,The Elegance,India
Kolkata,West Bengal,2813172,Vedic village aqua bungalow,India
Kolkata,West Bengal,450492,"Mishra Residency, AE-240 Sector 1",India
Kolkata,West Bengal,731824,Hotel Mulberry,India
Kolkata,West Bengal,1999747,OYO 2967 Bella Vista,India
Kolkata,West Bengal,1864285,Tripvillas @ Marble Palace Guest House,India
Kolkata,West Bengal,1188683,Aryan Guest House,India
Kolkata,West Bengal,2587420,The Nest,India
Kolkata,West Bengal,705224,Simi International - The Imperial - CF-400,India
Kolkata,West Bengal,2654669,"Homestay in Kolkata, by GuestHouser",India
Kolkata,West Bengal,2653183,Hiland Woods,India
Kolkata,West Bengal,2752894,Sourav's Apartment,India
Kolkata,West Bengal,2862854,Bhuller's Place,India
Kolkata,West Bengal,332017,NIPS Corporate Guest House,India
Candolim,Goa,2404868,Lifestyle Vila @Candolim Beach,India
Candolim,Goa,2761086,Villa de Arte,India
Candolim,Goa,2504062,6 Basic Bedrooms near Dense Grove by GuestHouser,India
Candolim,Goa,2931656,"Samaara Villa, Candolim Beach 500mts",India
Candolim,Goa,2656663,"1 BHK with a pool, by GuestHouser",India
Candolim,Goa,2656114,"1-BR stay near Candolim Beach, by GuestHouser",India
Candolim,Goa,2554913,CasaMelhor Luxury Apt in Candolim with Swimming Pool CM084,India
Candolim,Goa,2851724,"V Resorts Three Kings Casa Coco,Goa",India
Candolim,Goa,2913463,OYO Home 10300 Candolim 1 Studio,India
Candolim,Goa,2991788,Prince apartment 202,India
Candolim,Goa,1257007,Budget Villa Goa,India
Candolim,Goa,2740791,Royal Regal Suite,India
Candolim,Goa,2656174,"1-BR apartment for three, by GuestHouser",India
Candolim,Goa,1183270,Saikunj Holiday Homes,India
Candolim,Goa,1864198,Tripvillas @ Rising Wave Luxury Apartments,India
Varanasi,Uttar Pradesh,905072,Ganga Monastery,India
Varanasi,Uttar Pradesh,1159322,Sri Yoga Mandir,India
Varanasi,Uttar Pradesh,547954,Azure Family Paying Guest House,India
Varanasi,Uttar Pradesh,2085123,Purple Lotus Home Stay,India
Varanasi,Uttar Pradesh,2030378,De Bougain Villa,India
Varanasi,Uttar Pradesh,874284,goStops Varanasi (Stops Hostel Varanasi),India
Varanasi,Uttar Pradesh,2592296,Hotel Regency,India
Varanasi,Uttar Pradesh,2132509,Mohit Paying Guest House,India
Varanasi,Uttar Pradesh,2039639,Lotus Paying Guesthouse,India
Varanasi,Uttar Pradesh,2636291,Babu Guest House,India
Varanasi,Uttar Pradesh,1550288,Hotel Costa River,India
Varanasi,Uttar Pradesh,1276382,Rishipattan Vihar Guest House,India
Varanasi,Uttar Pradesh,1260545,Shanti Guest House Manikarnika Ghat,India
Varanasi,Uttar Pradesh,740557,Hare Rama Hare Krishna Guest House,India
Varanasi,Uttar Pradesh,2011758,Olya Guest House,India
Agra,Uttar Pradesh,2611617,Hotel Bhoomi Residency,India
Agra,Uttar Pradesh,2623855,Jigyasa Palace,India
Agra,Uttar Pradesh,293432,Hotel Royale Residency,India
Agra,Uttar Pradesh,2430796,Hotel B R International,India
Agra,Uttar Pradesh,699658,Hotel Safari,India
Agra,Uttar Pradesh,1246985,Seven Hills Tower,India
Agra,Uttar Pradesh,2639579,Friends Guest House Agra,India
Agra,Uttar Pradesh,1265096,Hotel Sagar,India
Agra,Uttar Pradesh,2614975,Rainbow Hostel,India
Agra,Uttar Pradesh,299101,Hotel Crystal Retreat,India
Agra,Uttar Pradesh,1682642,Taj Mahal Home Stay,India
Agra,Uttar Pradesh,889085,Hotel Crimson Palace,India
Agra,Uttar Pradesh,2766635,Sleep Inn,India
Agra,Uttar Pradesh,349153,Hotel Taj Heritage,India
Agra,Uttar Pradesh,246230,Grand Hotel,India
New Delhi,Delhi NCR,3084966,Sharma Sadan,India
New Delhi,Delhi NCR,3117094,Hotel Sky View,India
New Delhi,Delhi NCR,288461,The Manor New Delhi,India
New Delhi,Delhi NCR,827480,Hotel Excelence,India
New Delhi,Delhi NCR,3116116,OYO 11690 Hotel Viva Palace,India
New Delhi,Delhi NCR,3093035,Rambler service apartment,India
New Delhi,Delhi NCR,2980093,Sargam Residency,India
New Delhi,Delhi NCR,292554,Hotel Bright,India
New Delhi,Delhi NCR,3011637,Airport Hotel Aero-Star,India
New Delhi,Delhi NCR,2164674,The Golden Oriole,India
New Delhi,Delhi NCR,2783388,Parigold,India
New Delhi,Delhi NCR,2183729,Jeraths Villa Bed and Breakfast,India
New Delhi,Delhi NCR,462290,Hotel S K Crown Park,India
